facility_id,facility_name,facility_other_names,sub_site_name,sub_site_other_names,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,activity_status,activity_status_year,surface_area_sq_km,concession_area_sq_km,country
COM00259.00,Clairton Plant,Mon Valley Works Clairton Plant,,,Refinery,Processing,Coke,Coke oven,,,,,,,United States of America
COM00260.00,Clarence,,,,Mine,Coal,Coal,Underground,,,,,,,Australia
COM00261.00,Clermont,,,,Mine,Coal,Thermal coal,,2010.0,,,,,,Australia
COM00262.00,Cliffs,Cliffs Mine,,,Mine,Other mine,Nickel,Underground,2008.0,,,,,,Australia
COM00263.00,Cliffs Logan County Coal,CLCC,,,Mine,Coal,"Metallurgical coal, Thermal coal","Open pit, Underground",,,,,,,United States of America
COM00264.00,Climax,,,,Mine,Other (poly)-metallic,Molybdenum,Open pit,2012.0,,,,61.10819,,United States of America
COM00265.00,Coal Creek,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00266.00,Coal Valley,,,,Mine,Coal,Bituminous coal,Surface,1978.0,,,,,,Canada
COM00267.00,Coal‑Mac,,,,Mine,Coal,Thermal coal,Surface,,,,,,186.1574,United States of America
COM00268.00,Coatesville,,,,"Smelter, Refinery",Processing,"Steel, steel plates","Electric arc furnace, slab caster, plate mill",,,,,,,United States of America
COM00269.00,Cobre Las Cruces,Las Cruces,,,Mine,Copper,"Copper, Copper cathode","Open pit, Leaching tanks",2009.0,,,,,,Spain
COM00270.00,Cobre Panama,,,,Mine,Other mine,"Copper, Gold, Molybdenum, Silver",,,,Under construction,2018.0,,,Panama
COM00271.00,Cockatoo Island,,,,Mine,Iron,"Iron, Iron ore fines",Open pit,1993.0,,,,,,Australia
COM00272.00,Codelco Norte,,,,Mine,Copper,"Copper, Copper cathodes, Molybdenum, Gold, Silver",Open pit,1997.0,,,,,,Chile
COM00273.00,Codemin,,,,Mine,Nickel,"Nickel, Manganese",,,,,,,,Brazil
COM00274.00,Coermotibo and Onverdacht,,,,Mine,Aluminium,Bauxite,Open pit,1922.0,2015.0,,,,,Suriname
COM00275.00,Coleman,McCreedy East,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM00276.00,Collahuasi,,,,Mine,Copper,"Copper, Copper cathode",Open Pit,,,,,,,Chile
COM00277.00,Collingwood,,,,Mine,Other (poly)-metallic,Tin,Underground,2006.0,2008.0,,,,,Australia
COM00278.00,Collinsville,,,,Mine,Coal,Thermal coal,,,,,,,,Australia
COM00279.00,Colowyo,,,,Mine,Coal,Thermal coal,,,,,,,,United States of America
COM00280.00,Colstrip,Rosebud Mine,,,Mine,Coal,Sub-bituminous coal,,1968.0,,,,,,United States of America
COM00281.00,Conga,,,,Mine,Other mine,"Gold, Silver, Copper",,2011.0,,,,,,Peru
COM00282.00,Consolidated Murchison,,,,Mine,Gold,"Antimony, Gold",,,,,,,,South Africa
COM00283.00,Constancia,,,,Mine,Copper,"Copper, Molybdenum, Gold, Silver",Open pit,2014.0,,,,,,Peru
COM00284.00,Contrecoeur steel plant,,,,"Smelter, Refinery",Processing,"Steel, steel slab","Electric arc furnace, DRI plant, bar mill, rod mill",,,,,,,Canada
COM00285.00,Cooke,,,,Mine,Gold,Gold,"Underground, Open pit",,,,,,,South Africa
COM00286.00,Copebras,,,,Mine,Other mine,"Sodium tripolyphosphate, Phosphates",,,,,,,,Brazil
COM00287.00,Coppabella,,,,Mine,Coal,"Pulverized Coal Injection, PCI Metallurgical coal",Surface,,,,,,,Australia
COM00288.00,Copper Cliff North,,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM00289.00,Copper Cliff South,,,,Mine,Nickel,"Nickel, Copper",,,2009.0,,,,,Canada
COM00290.00,COR Industri Indonesia,"PT COR Industri Indonesia, CORII",,,Smelter,Processing,Ferronickel,,2018.0,,,,,,Indonesia
COM00291.00,Coral Bay Nickel Corporation,CBNC,,,Refinery,Processing,"Nickel, Cobalt, Nickel-Cobalt Mixed Sulfide",High Pressure Acid Leaching plant,2005.0,,,,,,Philippines
COM00292.00,Cordero Rojo,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00293.00,Corridor G,"Hobet 21, Job 21, Hill Fork",,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00294.00,Cortez,,,,Mine,Gold,Gold,"Open pit, Underground, Oxide mill, CIL Circuit, Heap Leach",,,,,,,United States of America
COM00295.00,Corumba,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM00296.00,Cosmos,,,,Mine,Nickel,Nickel,,,,,,,,Australia
COM00297.00,Cowal,,,,Mine,Gold,Gold,,,,,,,,Australia
COM00298.00,Coyote Creek,Coyote Creek Mining Company,,,Mine,Coal,Lignite,Surface,2016.0,,,,,,United States of America
COM00299.00,Cozamin,,,,Mine,Copper,"Copper, Silver, Gold, Zinc, Lead",Underground,,,,,,,Mexico
COM00300.00,Cracow,,,,Mine,Gold,"Gold, Silver",Underground,2004.0,,,,,,Australia
COM00301.00,Creighton,,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM00302.00,Cripple Creek & Victor,"CC&V, Cripple Creek & Victor (CC&V)",,,Mine,Gold,"Gold, Silver","Open pit, Heap leaching plant",1976.0,,,,,,United States of America
COM00303.00,CRL Queensland,,,,Region,Iron,"Zircon, Rutile, Ilmenite",,,,,,,,Australia
COM00304.00,CSA,Cobar,,,Mine,Copper,"Copper, Silver",Underground,,,,,,,Australia
COM00305.00,Cuajone,,,,Mine,Copper,"Copper, Molybdenum, Silver","Open pit, SX plant",1976.0,,,,,,Peru
COM00306.00,Cubatao,"José Bonifácio de Andrada e Silva Plant, Cosipa",,,"Refinery, Smelter",Processing,Crude steel,,,,,,,,Brazil
COM00307.00,Cumberland River,,,,Mine,Coal,"Metallurgical coa, Thermal coal","Underground, Surface",,2014.0,,,,134.76177,United States of America
COM00308.00,Cumnock,,,,Mine,Coal,Thermal coal,,,2010.0,,,,,Australia
COM00309.00,Curragh,,,,Mine,Coal,"Coking coal, Pulverized Coal Injection, Thermal coal",Open pit,,,,,,,Australia
COM00310.00,Cusi,,,,Mine,Silver,"Silver, Gold, Zinc, Lead",,,,,,,119.77,Mexico
COM00311.00,Damanjodi Refinery,,,,Refinery,Processing,Alumina hydrate,,,,,,,,India
COM00312.00,Darby,"Powell Mountain, Middle Splint",,,Mine,Coal,Coal,,,,,,,,United States of America
COM00313.00,Dariba Smelter,,,,Smelter,Processing,"Lead, Zinc, Zinc cathodes, Anode slime, Sulphuric acid","Hydrometallurgical zinc smelter, Sulphuric acid plant, Lead smelter",2010.0,,,,,,India
COM00314.00,Darling Range Mines,"ML1SA, Darling Range Mines ML1SA",,,Mine,Aluminium,Bauxite,Open pit,1963.0,,,,,7128.81,Australia
COM00315.00,Darlot,,,,Mine,Gold,Gold,,,,,,,,Australia
COM00316.00,Dartbrook,,,,Mine,Coal,Coal,,,,,,,,Australia
COM00317.00,Datong Coal Industry,,,,Mine,Coal,Coal,Underground,,,,,,,China
COM00318.00,Datun,Shanghai Energy Company,,,Mine,Coal,Coal,Underground,,,,,,,China
COM00319.00,Daunia,,,,Mine,Coal,Metallurgical bituminous coal,Open pit,2013.0,,,,,,Australia
COM00320.00,Dawson,Dawson Complex,,,Mine,Coal,"Metallurgical coal, Thermal coal",,,,,,,,Australia
COM00321.00,Daxin,,,,"Mine, Refinery",Other (poly)-metallic,"Manganese, Electrolytic manganese metal, Manganese briquette, Electrolytic manganese dioxide, Manganese sulfate","Open pit, Underground",1958.0,,,,,,China
COM00322.00,De Bron Merriespruit,,,,Mine,Other mine,Gold,,,,Project,2018.0,,,South Africa
COM00323.00,Debari Smelter,,,,Smelter,Processing,"Zinc, Sulphuric acid","Hydrometallurgical zinc smelter, Sulphuric acid plant",1968.0,,,,,,India
COM00324.00,Decker,,,,Mine,Coal,Thermal coal,,,,,,,,United States of America
COM00325.00,Deerni,"Qinghai Deerni, Qinghai West Copper Co",,,Mine,Copper,"Copper, Copper cathode",Open Pit,2007.0,,,,,,China
COM00326.00,Deflector,,,,Mine,Gold,"Gold, Copper",Underground,2016.0,,,,,,Australia
COM00327.00,DeGrussa,,,,Mine,Copper,"Copper, Gold","Open pit, Underground",2012.0,,,,,,Australia
COM00328.00,Delma,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00329.00,Denisovskiy,,,,Mine,Coal,Coking coal,Open pit,2016.0,,,,,,Russian Federation
COM00330.00,Deschambault Aluminium Smelter,,,,Smelter,Processing,Aluminium,,,,,,,,Canada
COM00331.00,Dian Dian,"Dian Diane Diane Project, COBAD",,,Mine,Aluminium,Bauxite,,2017.0,,,,,,Guinea
COM00332.00,Diavik,,,,Mine,Other mine,Diamonds,,2003.0,,,,,,Canada
COM00333.00,Didipio,,,,Mine,Gold,"Gold, Copper, Silver","Open Pit, Underground",2013.0,,,,,102.66,Philippines
COM00334.00,Dilworth,,,,Mine,Coal,Coal,Underground,1984.0,2002.0,,,,,United States of America
COM00335.00,Dodge Hill,,,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM00336.00,Dofasco Hamilton,ArcelorMittal Dofasco,,,"Smelter, Refinery",Processing,"Steel, hot-rolled steel, cold-rolled steel, galvanized steel, tinplate","Coke plant, blast furnace, basic oxygen steel-making plant, electric arc furnace, slab caster, hot strip rolling mill, cold rolling mill,  temper mills, hydrogen bases, galvanizing lines, electrolytic tinning and chromium coating line, tube mills",,,,,,,Canada
COM00337.00,Dolomit,,,,Mine,Other mine,Dolomite,Open pit,,,,,,,Russian Federation
COM00338.00,Dolores,,,,Mine,Gold,"Silver, Gold","Open pit, Underground, cyanide heap leaching plant, Merrill Crowe plant",2008.0,,,,,,Mexico
COM00339.00,Dongpo,Dongpo Coal Mine,,,Mine,Coal,Coal,Underground,,,,,,,China
COM00340.00,Donlin Creek,,,,Mine,Other mine,Gold,,,,,,,,United States of America
COM00341.00,Dotiki Complex,Webster County Coal,,,Mine,Coal,Coal,Underground,1966.0,2019.0,,,,,United States of America
COM00342.00,Drayton,,,,Mine,Coal,Thermal coal,,,,,,,,Australia
COM00343.00,DRDGOLD,,,,Company,Other mine,Gold,,,,,,,,South Africa
COM00344.00,Driefontein,,,,Mine,Gold,Gold,"Underground, Surface",1952.0,,,,,,South Africa
COM00345.00,Drummond Cesar,,,,Mine,Coal,Coal,Open pit,,,,,,,Colombia
COM00346.00,DTEK Dobropolyeugol,,,,Mine,Coal,Coal,,,,,,,,Ukraine
COM00347.00,DTEK Obukhovskaya,,,,Mine,Coal,Coal,,,,,,,,Russian Federation
COM00348.00,DTEK Pavlohradcoal,"DTEK Pavlogradcoa, DTEK Pavlogradugol",,,Mine,Coal,Coal,,,,,,,,Ukraine
COM00349.00,DTEK Rovenkyanthracite,,,,Mine,Coal,Coal,Underground,,,,,,,Ukraine
COM00350.00,DTEK Sverdlovanthracite,,,,Mine,Coal,Coal,Underground,,,,,,,Ukraine
COM00351.00,Duck Pond,,,,Mine,Copper,"Copper, Zinc",,,2015.0,,,,,Canada
COM00352.00,Dugald River,,,,Mine,Zinc,"Zinc, Lead, Silver",,2018.0,,,,,,Australia
COM00353.00,Dugout Canyon,,,,Mine,Coal,Coal,Underground,,,,,,75.1590268,United States of America
COM00354.00,Duketon,,,,Mine,Gold,Gold,,2010.0,,,,,,Australia
COM00355.00,Dunkerque,,,,Smelter,Processing,Aluminium,,,,,,,,France
COM00356.00,Dunkirk steel plant,,,,"Smelter, Refinery",Processing,"Steel, steel slab","Coke plant, sinter plant, blast furnace, basic oxygen converter, continuous casters for slabs, hot strip mill",,,,,,,France
COM00357.00,Duobaoshan,"Heilongjiang Duobaoshan, Heilongjiang Duobaoshan Copper Co",,,Mine,Copper,"Copper, Copper cathode","Open Pit, Underground",,,,,,,China
COM00358.00,Durnacol,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00359.00,Dvoinoye,,,,Mine,Other mine,Gold,Underground,,,,,,,Russian Federation
COM00360.00,Dwarsrivier,,,,Mine,Other (poly)-metallic,Chrome,,,,,,,,South Africa
COM00361.00,Dynamic Energy,,,,Mine,Coal,"Coking coal, Thermal coal","Underground, Open pit",,,,,,,United States of America
COM00362.00,Dzhebariki-Khaya,,,,Mine,Coal,Thermal coal,Open pit,,,,,,1.1,Russian Federation
COM00363.00,Eagle,,,,Mine,Nickel,"Nickel, Copper",Underground,2014.0,,,,,,United States of America
COM00364.00,Eagle Pass,Camino Real Fuels,,,Mine,Coal,"Bituminous coal, Sub-bituminous coal",Surface,2015.0,,,,,,United States of America
COM00365.00,East Boulder,,,,Mine,Other mine,PGM,Underground,,,,,,,United States of America
COM00366.00,Eastern Coalfields Limited,ECL,,,Mine,Coal,"Coking coal, Thermal coal","Open pit, Underground",,,,,,,India
COM00367.00,Edgar Thomson Plant,Mon Valley Works Edgar Thomson Plant,,,Smelter,Processing,Steel,Blast furnace,,,,,,,United States of America
COM00368.00,Edikan,"EGM, Edikan Gold Mine, Central Ashanti Gold Project, CAGP",,,Mine,Gold,Gold,Open pit,2012.0,,,,,,Ghana
COM00369.00,Edna May,,,,Mine,Gold,Gold,"Underground, Open pit",,,,,,,Australia
COM00370.00,Eisenhüttenstadt steel plant,,,,"Smelter, Refinery",Processing,"Steel, hot-rolled steel rolls, cold-rolled steel rolls, hot dip galvanized steel rolls, organic-coated rolls","Sinter plant, blast furnace, steel plant, continuous casters for slabs, casters for blooms, hot strip mill, coil box, cold rolling mill, hot dip galvanizing line, organic coating facility",,,,,,,Germany
COM00371.00,Ekati,,,,Mine,Other mine,Diamonds,,,,,,,,Canada
COM00372.00,El Abra,,,,Mine,Copper,Copper,"Open pit, SX-EW",1996.0,,,,,728.442,Chile
COM00373.00,El Algarrobo,,,,Mine,Iron,Iron ore,,,,inactive,2019.0,,,Chile
COM00374.00,El Arco,,,,Mine,Other mine,Copper,,,,in development,,,,Mexico
COM00375.00,El Hatillo,,,,Mine,Coal,Thermal coal,,,,,,,96.93,Colombia
COM00376.00,El Penon,,,,Mine,Gold,"Gold, Silver",Underground,,,,,,,Chile
COM00377.00,El Pilar,,,,Mine,Other mine,Copper,,,,in development,,,,Mexico
COM00378.00,El Romeral,"Elqui Valley, Romeral",,,Mine,Iron,Iron ore,,,,,,,,Chile
COM00379.00,El Sauzal,,,,Mine,Gold,Gold,,,2015.0,,,,,Mexico
COM00380.00,El Segundo/Lee Ranch,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00381.00,El Soldado,,,,Mine,Copper,"Copper, Copper cathode","Open pit, Underground",,,,,,,Chile
COM00382.00,El Teniente,División El Teniente,,,"Mine, Smelter",Copper,"Copper, Copper anodes, Molybdenum, Gold, Silver","Open pit, Underground",1904.0,,,,,,Chile
COM00383.00,El Volcan,,,,Mine,Iron,Iron,Open pit,2009.0,2019.0,,,,4.2613857,Mexico
COM00384.00,Elang,,,,Mine,Other mine,"Gold, Copper, Silver",,,,,,,,Indonesia
COM00385.00,Electrosteel Steels Limited,ESL,,,"Smelter, Refinery",Processing,"Steel, Thermo mechanically treated steel bars, Steel wire rod, Steel pipe, Pig iron, Steel billet, Granulated slag","Coke oven, Sinter plant, Blast furnace, Oxygen plant, Calcination plant, Steel melting shop, Rolling mill, Wire rod mill, Bar mill, DI pipe plant, Power plant",,,,,,,India
COM00386.00,Eleonore,,,,Mine,Gold,Gold,Underground,2015.0,,,,,,Canada
COM00387.00,Elgaugol,Elga,,,Mine,Coal,"Coking coal, Thermal coal",Open pit,2011.0,,,,,144.1,Russian Federation
COM00388.00,Ellen,Crean Hill,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM00389.00,Emery,,,,Mine,Coal,Coal,"Underground, Surface",1945.0,,,,,,United States of America
COM00390.00,Empire,,,,Mine,Iron,"Iron, Iron ore pellets",Open pit,1963.0,2016.0,,,,,United States of America
COM00391.00,Endeavor,,,,Mine,Silver,"Silver, Lead, Zinc, Copper",,,,,,,,Australia
COM00392.00,Energy Resources of Australia,,,,Mine,Other (poly)-metallic,Uranium,,,,,,,,Australia
COM00393.00,Ensham,,,,Mine,Coal,Thermal coal,"Open cut, Underground",1993.0,,,,,,Australia
COM00394.00,Ergo,,,,Mine,Gold,Gold,,,,,,,,South Africa
COM00395.00,Ernest Henry and Mount Isa,,,,Mine,Copper,"Copper, Gold",Underground,,,,,,,Australia
COM00396.00,Escobal,,,,Mine,Silver,"Silver, Gold, Zinc, Lead",Underground,2013.0,,inactive,2019.0,,29.2,Guatemala
COM00397.00,Escondida,,,,Mine,Copper,"Copper, Copper cathode, Gold, Silver","Open pit,  Oxide leaching, Sulphide leaching",1990.0,,,,,,Chile
COM00398.00,Eskay Creek,,,,Mine,Gold,Gold,,,,,,,,Canada
COM00399.00,Estevan,"Boundary Dam, Bienfait",,,Mine,Coal,"Lignite, Coal",Surface,1973.0,,,,,,Canada
COM00400.00,Eurallumina,,,,Refinery,Processing,"Alumina, Alumina hydrate",Bayer process plant,,,inactive,2020.0,,,Italy
COM00401.00,EVRAZ VGOK,"Vysokogorsky GOK, EVRAZ Vysokogorsky Ore Mining and Processing Company",,,Mine,Iron,Iron ore,,,,,,,,Russian Federation
COM00402.00,Evrazruda,,,,Mine,Iron,Iron ore,Underground,,,,,,,Russian Federation
COM00403.00,Extension Hill/Iron Hill,Mid-West Operations,,,Mine,Iron,"Direct shipping iron ore, Iron ore",,2011.0,2021.0,,,,,Australia
COM00404.00,Exxaro Coal Central,ECC,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00405.00,Fabrica,,,,Refinery,Processing,Iron ore pellets,,,,,,,,Brazil
COM00406.00,Fairfield Works,,,,"Refinery, Smelter",Processing,Steel,,,,,,,,United States of America
COM00407.00,Falcondo,,,,Mine,Nickel,Nickel,,,,,,,,Dominican Republic
COM00408.00,Falkirk,The Falkirk Mining Company,,,Mine,Coal,Lignite,Surface,1978.0,,,,,186.1452593,United States of America
COM00409.00,Farmersburg,,,,Mine,Coal,Thermal coal,Surface,,2010.0,,,,,United States of America
COM00410.00,Fazenda,Fazenda Brasileiro,,,Mine,Gold,Gold,Open pit,,,,,634.0,,Brazil
COM00411.00,Federal,Federal No. 2,,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM00412.00,Fernandinho,,,,Mine,Iron,Iron,Open pit,1950.0,,,,,,Brazil
COM00413.00,Ferrexpo Poltava Mining,"FPM, GPL, FYM, Yerystivske, Gorishne-Plavninske-Lavrykivske, Bilanivske, Galeschynske, Vasylivske, Kharchenkivske, Manuilivske, Brovarkivske, Zarudenske",,,Mine,Iron,Iron ore,"Open pit, Pelletizing plant",,,,,,,Ukraine
COM00414.00,Five Forks,Demery Resources Company,,,Mine,Coal,Lignite,Surface,,,,,,,United States of America
COM00415.00,Fjardaal Aluminium Smelter,Fjarðaál Aluminium Smelter,,,Smelter,Processing,Aluminium,,,,,,,,Iceland
COM00416.00,Flint Ridge,,,,Mine,Coal,Coal,Underground,,2012.0,,,,,United States of America
COM00417.00,FNI Cagdianao,,,,Mine,Nickel,Nickel,,2007.0,,,,,,Philippines
COM00418.00,Fort Knox,,,,Mine,Other (poly)-metallic,Gold,Open pit,,,,,,,United States of America
COM00419.00,Fort Site,,,,Refinery,Processing,"Refined Nickel, Refined Cobalt, Fertilizer, Sulphuric acid",,,,,,,,Canada
COM00420.00,Fortaleza,Mineracao Serra da Fortaleza Ltda,,,Mine,Nickel,Nickel,,,,,,,,Brazil
COM00421.00,Fortescue Pilbara Region,"Solomon Hub, Chichester Hub, Western Hub, Cloudbreak, Christmas Creek, Firetail, Kings Valley, Cloudbreak mine, Christmas Creek mine, Firetail mine, Kings Valley mine, Eliwana, Eliwana mine",,,Region,Iron,Iron ore,Open pit,2008.0,,,,,,Australia
COM00422.00,Fortnum Gold Operations,"Fortnum Gold Operations (FGO), FGO",,,Mine,Gold,Gold,"Open pit, Underground, Carbon-in-leach plant",2017.0,,,,,,Australia
COM00423.00,Fos-sur-Mer steel plant,,,,"Smelter, Refinery",Processing,Steel,"Coke oven, sinter plant, blast furnace, basic oxygen converter, continuous casters for slabs, hot strip mill, pickling line",,,,,,,France
COM00424.00,Foxleigh,,,,Mine,Coal,Metallurgical coal,,,,,,,,Australia
COM00425.00,Francisco,,,,Mine,Coal,Thermal coal,"Surface, Underground",2005.0,,,,,,United States of America
COM00426.00,Franke,,,,Mine,Copper,Copper cathodes,Open pit,,,,,,,Chile
COM00427.00,Freda-Rebecca,,,,Mine,Gold,Gold,,,,,,,,Zimbabwe
COM00428.00,Freedom,The Coteau Properties Company,,,Mine,Coal,Lignite,Surface,1983.0,,,,,135.97179309999999,United States of America
COM00429.00,Fresnillo,,,,Mine,Silver,"Silver, Gold, Lead, Zinc",Underground,1554.0,,,,,,Mexico
COM00430.00,Friguia,,,,"Mine, Refinery",Aluminium,"Bauxite, Alumina, Alumina hydrate",,,,,,,,Guinea
COM00431.00,Frontier,,,,Mine,Copper,Copper,Open pit,2007.0,,,,,,DR Congo
COM00432.00,Fruta del Norte,,,,Mine,Other mine,Gold,,,,,,,,Ecuador
COM00433.00,Fujairah Refinery,Fujairah Gold FZC,,,Refinery,Processing,"Copper rod, Gold, Silver","doré anode plant, copper rod plant",2009.0,,,,,,United Arab Emirates
